일자,종목명,종가,대비,등락률,시가,고가,저가,거래량,거래대금,가중평균
"2025-06-12",KAU24,"8,770",40,"0.46","8,720","8,790","8,720","143,017","1,251,186,800","8,749"
"2025-06-12",KAU25,"8,860",0,"0.00","0","0","0","0","0","0"
"2025-06-12",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-06-12",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-06-12",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-12",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-06-12",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-06-12",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-12",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-12",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-06-12",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-06-12",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-12",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-06-12",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-06-12",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-12",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-11",KAU24,"8,730",-60,"-0.68","8,700","8,770","8,700","65,237","569,815,910","8,735"
"2025-06-11",KAU25,"8,860",0,"0.00","0","0","0","0","0","0"
"2025-06-11",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-06-11",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-06-11",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-11",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-06-11",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-06-11",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-11",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-11",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-06-11",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-06-11",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-11",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-06-11",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-06-11",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-11",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-10",KAU24,"8,790",-40,"-0.45","8,700","8,790","8,700","164,988","1,437,974,680","8,716"
"2025-06-10",KAU25,"8,860",0,"0.00","0","0","0","0","0","0"
"2025-06-10",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-06-10",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-06-10",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-10",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-06-10",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-06-10",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-10",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-10",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-06-10",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-06-10",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-10",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-06-10",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-06-10",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-10",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-09",KAU24,"8,830",0,"0.00","8,820","8,830","8,800","121,319","1,068,634,110","8,808"
"2025-06-09",KAU25,"8,860",0,"0.00","0","0","0","0","0","0"
"2025-06-09",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-06-09",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-06-09",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-09",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-06-09",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-06-09",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-09",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-09",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-06-09",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-06-09",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-09",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-06-09",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-06-09",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-09",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-05",KAU24,"8,830",-30,"-0.34","8,860","8,860","8,820","51,416","454,210,020","8,834"
"2025-06-05",KAU25,"8,860",0,"0.00","0","0","0","0","0","0"
"2025-06-05",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-06-05",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-06-05",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-05",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-06-05",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-06-05",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-05",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-05",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-06-05",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-06-05",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-05",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-06-05",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-06-05",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-05",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-04",KAU24,"8,860",-40,"-0.45","8,860","8,880","8,860","32,138","284,958,930","8,867"
"2025-06-04",KAU25,"8,860",-630,"-6.64","0","0","0","0","0","0"
"2025-06-04",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-06-04",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-06-04",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-04",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-06-04",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-06-04",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-04",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-04",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-06-04",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-06-04",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-04",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-06-04",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-06-04",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-04",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-02",KAU24,"8,900",-40,"-0.45","8,800","8,900","8,800","16,107","142,632,650","8,855"
"2025-06-02",KAU25,"9,490",0,"0.00","0","0","0","0","0","0"
"2025-06-02",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-06-02",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-06-02",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-02",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-06-02",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-06-02",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-02",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-06-02",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-06-02",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-06-02",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-02",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-06-02",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-06-02",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-06-02",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-30",KAU24,"8,940",-20,"-0.22","8,950","8,950","8,940","606,669","5,379,336,860","8,867"
"2025-05-30",KAU25,"9,490",0,"0.00","0","0","0","0","0","0"
"2025-05-30",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-30",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-30",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-30",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-05-30",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-05-30",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-30",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-30",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-30",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-30",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-30",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-05-30",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-05-30",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-30",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-29",KAU24,"8,960",0,"0.00","8,960","8,960","8,950","123,435","1,105,476,370","8,956"
"2025-05-29",KAU25,"9,490",0,"0.00","0","0","0","0","0","0"
"2025-05-29",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-29",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-29",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-29",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-05-29",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-05-29",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-29",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-29",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-29",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-29",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-29",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-05-29",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-05-29",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-29",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-28",KAU24,"8,960",10,"0.11","8,950","8,960","8,940","297,396","2,660,219,000","8,945"
"2025-05-28",KAU25,"9,490",0,"0.00","0","0","0","0","0","0"
"2025-05-28",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-28",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-28",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-28",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-05-28",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-05-28",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-28",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-28",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-28",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-28",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-28",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-05-28",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-05-28",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-28",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-27",KAU24,"8,950",0,"0.00","8,950","8,950","8,940","64,820","579,896,300","8,946"
"2025-05-27",KAU25,"9,490",0,"0.00","0","0","0","0","0","0"
"2025-05-27",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-27",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-27",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-27",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-05-27",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-05-27",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-27",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-27",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-27",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-27",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-27",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-05-27",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-05-27",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-27",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-26",KAU24,"8,950",0,"0.00","8,940","8,950","8,940","95,798","856,764,120","8,943"
"2025-05-26",KAU25,"9,490",0,"0.00","0","0","0","0","0","0"
"2025-05-26",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-26",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-26",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-26",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-05-26",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-05-26",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-26",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-26",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-26",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-26",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-26",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-05-26",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-05-26",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-26",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-23",KAU24,"8,950",0,"0.00","8,950","8,950","8,940","53,523","478,776,630","8,945"
"2025-05-23",KAU25,"9,490",0,"0.00","0","0","0","0","0","0"
"2025-05-23",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-23",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-23",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-23",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-05-23",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-05-23",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-23",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-23",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-23",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-23",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-23",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-05-23",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-05-23",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-23",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-22",KAU24,"8,950",0,"0.00","8,950","8,950","8,930","118,649","1,061,564,330","8,947"
"2025-05-22",KAU25,"9,490",0,"0.00","0","0","0","0","0","0"
"2025-05-22",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-22",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-22",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-22",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-05-22",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-05-22",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-22",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-22",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-22",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-22",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-22",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-05-22",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-05-22",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-22",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-21",KAU24,"8,950",10,"0.11","8,940","8,950","8,930","84,638","756,900,210","8,943"
"2025-05-21",KAU25,"9,490",0,"0.00","0","0","0","0","0","0"
"2025-05-21",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-21",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-21",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-21",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-05-21",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-05-21",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-21",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-21",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-21",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-21",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-21",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-05-21",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-05-21",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-21",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-20",KAU24,"8,940",20,"0.22","8,920","8,940","8,920","162,134","1,447,116,350","8,925"
"2025-05-20",KAU25,"9,490",0,"0.00","0","0","0","0","0","0"
"2025-05-20",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-20",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-20",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-20",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-05-20",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-05-20",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-20",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-20",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-20",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-20",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-20",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-05-20",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-05-20",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-20",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-19",KAU24,"8,920",10,"0.11","8,900","8,920","8,900","91,871","818,415,970","8,908"
"2025-05-19",KAU25,"9,490",0,"0.00","0","0","0","0","0","0"
"2025-05-19",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-19",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-19",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-19",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-05-19",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-05-19",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-19",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-19",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-19",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-19",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-19",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-05-19",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-05-19",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-19",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-16",KAU24,"8,910",0,"0.00","8,870","8,910","8,870","53,650","477,736,500","8,905"
"2025-05-16",KAU25,"9,490",0,"0.00","0","0","0","0","0","0"
"2025-05-16",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-16",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-16",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-16",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-05-16",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-05-16",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-16",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-16",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-16",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-16",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-16",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-05-16",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-05-16",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-16",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-15",KAU24,"8,910",0,"0.00","8,900","8,910","8,880","114,832","1,021,456,480","8,895"
"2025-05-15",KAU25,"9,490",0,"0.00","0","0","0","0","0","0"
"2025-05-15",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-15",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-15",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-15",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-05-15",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-05-15",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-15",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-15",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-15",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-15",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-15",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-05-15",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-05-15",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-15",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-14",KAU24,"8,910",10,"0.11","8,890","8,910","8,850","127,148","1,131,012,570","8,895"
"2025-05-14",KAU25,"9,490",0,"0.00","0","0","0","0","0","0"
"2025-05-14",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-14",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-14",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-14",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-05-14",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-05-14",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-14",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-14",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-14",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-14",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-14",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-05-14",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-05-14",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-14",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-13",KAU24,"8,900",90,"1.02","8,800","8,910","8,800","109,102","964,664,710","8,842"
"2025-05-13",KAU25,"9,490",0,"0.00","0","0","0","0","0","0"
"2025-05-13",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-13",KCU25,"9,000",0,"0.00","0","0","0","0","0","0"
"2025-05-13",KOC21-26,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-13",KOC22-27,"11,600",0,"0.00","0","0","0","0","0","0"
"2025-05-13",KOC23-28,"14,500",0,"0.00","0","0","0","0","0","0"
"2025-05-13",KOC24-29,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-13",KOC25-30,"11,850",0,"0.00","0","0","0","0","0","0"
"2025-05-13",i-KCU24,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-13",i-KCU25,"15,450",0,"0.00","0","0","0","0","0","0"
"2025-05-13",i-KOC21-26,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-13",i-KOC22-27,"10,000",0,"0.00","0","0","0","0","0","0"
"2025-05-13",i-KOC23-28,"9,800",0,"0.00","0","0","0","0","0","0"
"2025-05-13",i-KOC24-29,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-13",i-KOC25-30,"12,400",0,"0.00","0","0","0","0","0","0"
"2025-05-12",KAU24,"8,810",10,"0.11","8,780","8,810","8,780","70,784","622,314,550","8,792"
"2025-05-12",KAU25,"9,490",0,"0.00","0","0","0","0","0","0"
"2025-05-12",KCU24,"9,000",0,"0.00","0","0","0","0","0","0"
